source,target,value
G49,G78,0.034053793
G5,G78,0.020634566
G50,G78,0.022947295
G51,G78,0.041654358
G52,G78,0.075327824
G53,G78,0.035027034
G54,G78,0.024661116
G55,G78,0.083109355
G56,G78,0.022734134
G57,G78,0.025125055
G58,G78,0.061497867
G59,G78,0.037598433
G6,G78,0.016786891
G60,G78,0.031775772
G61,G78,0.018609338
G62,G78,0.084728004
G63,G78,0.098756136
G64,G78,0.021044315
G65,G78,0.020659453
G66,G78,0.029956638
G67,G78,0.026992153
G68,G78,0.017115492
G69,G78,0.033912735
G7,G78,0.03741583
G70,G78,0.052674615
G71,G78,0.038505077
G72,G78,0.038298068
G73,G78,0.033569094
G74,G78,0.043974506
G75,G78,0.025651944
G76,G78,0.021283053
G77,G78,0.016146444
G79,G78,0.063030578
G8,G78,0.041845147
G80,G78,0.119269407
G81,G78,0.029988349
G82,G78,0.069711884
G83,G78,0.022347117
G84,G78,0.032768505
G85,G78,0.031549025
G86,G78,0.024715899
G87,G78,0.019708205
G88,G78,0.024936058
G89,G78,0.013328327
G9,G78,0.057389476
G90,G78,0.071686936
G91,G78,0.098226855
G92,G78,0.014714616
G93,G78,0.050826656
G94,G78,0.04135378
G95,G78,0.055686547
G96,G78,0.070436708
G97,G78,0.04494342
G98,G78,0.014868771
G99,G78,0.042352806
G1,G79,0.02554842
G10,G79,0.034590005
G100,G79,0.032513502
G11,G79,0.049807313
G12,G79,0.045175171
G13,G79,0.029058
G14,G79,0.041777326
G15,G79,0.061420666
G16,G79,0.016980807
G17,G79,0.027012684
G18,G79,0.060631594
G19,G79,0.015547739
G2,G79,0.025749254
G20,G79,0.102268401
G21,G79,0.057224613
G22,G79,0.043577003
G23,G79,0.02894487
G24,G79,0.038577832
G25,G79,0.037624532
G26,G79,0.050431495
G27,G79,0.029996152
G28,G79,0.014194283
G29,G79,0.035087034
G3,G79,0.01672429
G30,G79,0.023590249
G31,G79,0.028081579
G32,G79,0.041685631
G33,G79,0.042638682
G34,G79,0.014070242
G35,G79,0.025571696
G36,G79,0.023145227
G37,G79,0.028954393
G38,G79,0.046949769
G39,G79,0.091580826
G4,G79,0.02347434
G40,G79,0.020943844
G41,G79,0.023716394
G42,G79,0.021060478
G43,G79,0.029035017
G44,G79,0.118303139
G45,G79,0.058258891
G46,G79,0.03891852
G47,G79,0.053528736
G48,G79,0.065604635
G49,G79,0.027712764
G5,G79,0.054204274
G50,G79,0.028399276
G51,G79,0.04686727
G52,G79,0.051570056
G53,G79,0.040575693
G54,G79,0.037556996
G55,G79,0.036855679
G56,G79,0.027602086
G57,G79,0.060978964
G58,G79,0.016474912
G59,G79,0.038097086
G6,G79,0.18047288
G60,G79,0.029488344
G61,G79,0.015055918
G62,G79,0.050088786
G63,G79,0.069126609
G64,G79,0.030300841
G65,G79,0.03601791
G66,G79,0.019187827
G67,G79,0.034706975
G68,G79,0.043218827
G69,G79,0.045483581
G7,G79,0.038984988
G70,G79,0.054259066
G71,G79,0.049793917
G72,G79,0.050538095
G73,G79,0.031696256
G74,G79,0.043391797
G75,G79,0.031859249
G76,G79,0.022273708
G77,G79,0.040340889
G78,G79,0.05526059
G8,G79,0.115310556
G80,G79,0.040676574
G81,G79,0.020012876
G82,G79,0.06519905
G83,G79,0.020089323
G84,G79,0.023610726
G85,G79,0.027950266
G86,G79,0.043239252
G87,G79,0.025091481
G88,G79,0.046387438
G89,G79,0.020144056
G9,G79,0.039576816
G90,G79,0.028058398
G91,G79,0.044483482
G92,G79,0.075802157
G93,G79,0.062214892
G94,G79,0.047516208
G95,G79,0.061179842
G96,G79,0.076990408
G97,G79,0.016453141
G98,G79,0.019719604
G99,G79,0.038912369
G1,G8,0.030619158
G10,G8,0.029041638
G100,G8,0.02621292
G11,G8,0.064854426
G12,G8,0.02034649
G13,G8,0.06106137
G14,G8,0.022320842
G15,G8,0.054380863
G16,G8,0.018425373
G17,G8,0.008308201
G18,G8,0.020139133
G19,G8,0.032290558
G2,G8,0.017029009
G20,G8,0.530711602
G21,G8,0.035603803
G22,G8,0.037138722
G23,G8,0.02177466
G24,G8,0.015769074
G25,G8,0.030891716
G26,G8,0.051040632
G27,G8,0.017832205
G28,G8,0.024959423
G29,G8,0.029222021
G3,G8,0.026289473
G30,G8,0.015170172
G31,G8,0.023980002
G32,G8,0.029521568
G33,G8,0.009998192
G34,G8,0.03132324
G35,G8,0.022278523
G36,G8,0.027736668
G37,G8,0.033185349
G38,G8,0.036009549
G39,G8,0.121194222
G4,G8,0.041645536
G40,G8,0.020589691
G41,G8,0.021662435
G42,G8,0.01985203
G43,G8,0.017421596
G44,G8,0.021283036
G45,G8,0.033456284
G46,G8,0.020890735
G47,G8,0.019183917
G48,G8,0.035604048
G49,G8,0.033409876
G5,G8,0.023340004
G50,G8,0.035138738
G51,G8,0.105646204
G52,G8,0.015860638
G53,G8,0.043196196
G54,G8,0.01145575
G55,G8,0.037476428
G56,G8,0.015932177
G57,G8,0.036308904
G58,G8,0.035139936
G59,G8,0.020601424
G6,G8,0.014185355
G60,G8,0.045207294
G61,G8,0.028484164
G62,G8,0.015961846
G63,G8,0.02575066
G64,G8,0.019981342
G65,G8,0.015487319
G66,G8,0.017537176
G67,G8,0.026981845
G68,G8,0.053164595
G69,G8,0.056571057
G7,G8,0.023052307
G70,G8,0.055206114
G71,G8,0.035659555
G72,G8,0.026860907
G73,G8,0.019114991
G74,G8,0.289260034
G75,G8,0.016723386
G76,G8,0.025911265
G77,G8,0.025847118
G78,G8,0.01337674
G79,G8,0.078251419
G80,G8,0.023467172
G81,G8,0.027015738
G82,G8,0.129964549
G83,G8,0.019154547
G84,G8,0.009309351
G85,G8,0.043362945
G86,G8,0.016520986
G87,G8,0.037576533
G88,G8,0.059623615
G89,G8,0.042185714
G9,G8,0.052844634
G90,G8,0.047834307
G91,G8,0.016351706
G92,G8,0.021154232
G93,G8,0.044038186
G94,G8,0.02765045
G95,G8,0.02862236
G96,G8,0.02509549
G97,G8,0.013201154
G98,G8,0.014372333
G99,G8,0.322362875
G1,G80,0.02522365
G10,G80,0.061548995
G100,G80,0.071130005
G11,G80,0.037108415
G12,G80,0.024749437
G13,G80,0.020640959
G14,G80,0.020981335
G15,G80,0.065833073
G16,G80,0.015426008
G17,G80,0.031851869
G18,G80,0.025161624
G19,G80,0.014576695
G2,G80,0.023992011
G20,G80,0.100499374
G21,G80,0.058118464
G22,G80,0.026054958
G23,G80,0.044354766
G24,G80,0.083725365
G25,G80,0.089539198
G26,G80,0.070958846
G27,G80,0.0266186
G28,G80,0.034577364
G29,G80,0.032305503
G3,G80,0.023380406
G30,G80,0.02754321
G31,G80,0.040630696
G32,G80,0.029959163
G33,G80,0.031281662
G34,G80,0.038518278
G35,G80,0.015412243
G36,G80,0.023803546
G37,G80,0.052221858
G38,G80,0.037478908
G39,G80,0.080248965
G4,G80,0.027162277
G40,G80,0.022064959
G41,G80,0.026481468
G42,G80,0.029251429
G43,G80,0.027691503
G44,G80,0.019671932
G45,G80,0.025138601
G46,G80,0.033696901
G47,G80,0.03631668
G48,G80,0.049981103
G49,G80,0.034080279
G5,G80,0.035557347
G50,G80,0.08154436
G51,G80,0.249305533
G52,G80,0.021722643
G53,G80,0.081511441
G54,G80,0.02666008
G55,G80,0.068396467
G56,G80,0.013245504
G57,G80,0.024887344
G58,G80,0.023189669
G59,G80,0.0221577
G6,G80,0.022257751
G60,G80,0.02211746
G61,G80,0.026751928
G62,G80,0.127412962
G63,G80,0.036425362
G64,G80,0.019183411
G65,G80,0.023057985
G66,G80,0.042057413
G67,G80,0.063868313
G68,G80,0.05750486
G69,G80,0.046185679
G7,G80,0.043124761
G70,G80,0.038805889
G71,G80,0.054522146
G72,G80,0.030197295
G73,G80,0.064147915
G74,G80,0.042648051
G75,G80,0.028821365
G76,G80,0.024613175
G77,G80,0.015664324
G78,G80,0.141321029
G79,G80,0.040237807
G8,G80,0.036275081
G81,G80,0.043394133
G82,G80,0.060726456
G83,G80,0.023300813
G84,G80,0.022935405
G85,G80,0.068565332
G86,G80,0.038088551
G87,G80,0.021105182
G88,G80,0.06872449
G89,G80,0.020718216
G9,G80,0.034711074
G90,G80,0.016718562
G91,G80,0.02643702
G92,G80,0.021506429
G93,G80,0.035325753
G94,G80,0.034643183
G95,G80,0.024423007
G96,G80,0.054804924
G97,G80,0.025605907
G98,G80,0.028964951
G99,G80,0.038994161
G1,G81,0.015037881
G10,G81,0.021348349
G100,G81,0.035051075
G11,G81,0.115590265
G12,G81,0.061204524
G13,G81,0.021594837
G14,G81,0.011740262
G15,G81,0.050136134
G16,G81,0.020950953
G17,G81,0.026879926
G18,G81,0.015738217
G19,G81,0.01844695
G2,G81,0.015671262
G20,G81,0.043019093
G21,G81,0.054241996
G22,G81,0.026302962
G23,G81,0.013950618
G24,G81,0.085562851
G25,G81,0.023454272
G26,G81,0.062770674
G27,G81,0.043432905
G28,G81,0.020581444
G29,G81,0.034531999
G3,G81,0.044580237
G30,G81,0.019352876
G31,G81,0.036937365
G32,G81,0.022399638
G33,G81,0.024753402
G34,G81,0.589979386
G35,G81,0.017158199
G36,G81,0.024580863
G37,G81,0.026211207
G38,G81,0.02861722
G39,G81,0.06231091
G4,G81,0.022801957
G40,G81,0.342310741
G41,G81,0.040548644
G42,G81,0.025431535
G43,G81,0.009757464
G44,G81,0.025873401
G45,G81,0.026989558
G46,G81,0.012844208
G47,G81,0.01858747
G48,G81,0.035598649
G49,G81,0.019030261
G5,G81,0.029124143
G50,G81,0.02476995
G51,G81,0.056709488
G52,G81,0.027525416
G53,G81,0.032804721
G54,G81,0.018293655
G55,G81,0.026722742
G56,G81,0.023524482
G57,G81,0.074258192
G58,G81,0.019399851
G59,G81,0.027264323
G6,G81,0.013272091
G60,G81,0.026957107
G61,G81,0.035303227
G62,G81,0.015259107
G63,G81,0.032444988
G64,G81,0.02440388
G65,G81,0.026738328
G66,G81,0.022617605
G67,G81,0.031888206
G68,G81,0.017164833
G69,G81,0.028575271
G7,G81,0.054938136
G70,G81,0.052324758
G71,G81,0.037530188
G72,G81,0.027861524
G73,G81,0.039114534
G74,G81,0.05072622
G75,G81,0.012902841
G76,G81,0.018453478
G77,G81,0.108616084
G78,G81,0.020373192
G79,G81,0.020701876
G8,G81,0.03660024
G80,G81,0.020784779
G82,G81,0.07466237
G83,G81,0.018332567
G84,G81,0.025454998
G85,G81,0.039362467
G86,G81,0.027401654
G87,G81,0.016211066
G88,G81,0.028834865
G89,G81,0.035259372
G9,G81,0.060444465
G90,G81,0.055610103
G91,G81,0.03530233
G92,G81,0.026256613
G93,G81,0.018775138
G94,G81,0.028326371
G95,G81,0.015705622
G96,G81,0.012426491
G97,G81,0.031713258
G98,G81,0.027265495
G99,G81,0.034777734
G1,G82,0.012834215
G10,G82,0.011731059
G100,G82,0.031788241
G11,G82,0.140750005
G12,G82,0.032219791
G13,G82,0.014392841
G14,G82,0.009051254
G15,G82,0.030477773
G16,G82,0.020743671
G17,G82,0.028686911
G18,G82,0.022836103
G19,G82,0.006689861
G2,G82,0.013388035
G20,G82,0.071605391
G21,G82,0.036388269
G22,G82,0.017794398
G23,G82,0.015092407
G24,G82,0.021186239
G25,G82,0.018643791
G26,G82,0.028877596
G27,G82,0.015211471
G28,G82,0.022481793
G29,G82,0.030303859
G3,G82,0.013547541
G30,G82,0.029124928
G31,G82,0.020604981
G32,G82,0.029343044
G33,G82,0.005426105
G34,G82,0.016156052
G35,G82,0.049248361
G36,G82,0.007896294
G37,G82,0.024998289
G38,G82,0.027343563
G39,G82,0.040495297
G4,G82,0.021801147
G40,G82,0.012766325
G41,G82,0.015615639
G42,G82,0.008119477
G43,G82,0.030409673
G44,G82,0.036444496
G45,G82,0.029975722
G46,G82,0.016854372
G47,G82,0.017113528
G48,G82,0.245767218
G49,G82,0.011721947
G5,G82,0.045776982
G50,G82,0.014866152
G51,G82,0.682672898
G52,G82,0.013759731
G53,G82,0.030611229
G54,G82,0.017129314
G55,G82,0.019053867
G56,G82,0.008581682
G57,G82,0.142107069
G58,G82,0.020268864
G59,G82,0.018121925
G6,G82,0.005936904
G60,G82,0.010002091
G61,G82,0.007176704
G62,G82,0.01298027
G63,G82,0.024448561
G64,G82,0.023165189
G65,G82,0.022019821
G66,G82,0.014930238
G67,G82,0.008327489
G68,G82,0.023135636
G69,G82,0.016418664
G7,G82,0.018854148
G70,G82,0.290925417
G71,G82,0.136328966
G72,G82,0.012700611
G73,G82,0.021957674
G74,G82,0.025049271
G75,G82,0.016699182
G76,G82,0.010228123
G77,G82,0.012018078
G78,G82,0.013211629
G79,G82,0.012117742
G8,G82,0.050329447
G80,G82,0.014253708
G81,G82,0.027620502
G83,G82,0.006618862
G84,G82,0.004987675
G85,G82,0.034244774
G86,G82,0.006844447
G87,G82,0.004700426
G88,G82,0.118531339
G89,G82,0.026805458
G9,G82,0.568232539
G90,G82,0.025059459
G91,G82,0.011784214
G92,G82,0.019546482
G93,G82,0.020295149
G94,G82,0.015111622
G95,G82,0.009743549
G96,G82,0.004647142
G97,G82,0.025430519
G98,G82,0.008777862
G99,G82,0.054868104
G1,G83,0.016141818
G10,G83,0.023689509
G100,G83,0.035186363
G11,G83,0.038434213
G12,G83,0.03781251
G13,G83,0.033591023
G14,G83,0.034903385
G15,G83,0.045912314
G16,G83,0.01695092
G17,G83,0.036824739
G18,G83,0.025835646
G19,G83,0.015136633
G2,G83,0.04256034
G20,G83,0.050786792
G21,G83,0.062027523
G22,G83,0.046988348
G23,G83,0.023871177
G24,G83,0.049311336
G25,G83,0.093413869
G26,G83,0.077820138
G27,G83,0.029660828
G28,G83,0.020724892
G29,G83,0.190486851
G3,G83,0.077040504
G30,G83,0.057793287
G31,G83,0.033404441
G32,G83,0.025165463
G33,G83,0.036721906
G34,G83,0.028338918
G35,G83,0.024005606
G36,G83,0.302422098
G37,G83,0.043312357
G38,G83,0.045320268
G39,G83,0.04108981
G4,G83,0.019892215
G40,G83,0.063323954
G41,G83,0.05491855
G42,G83,0.045991991
G43,G83,0.03207541
G44,G83,0.025097699
G45,G83,0.070396217
G46,G83,0.02003988
G47,G83,0.029344178
G48,G83,0.041837451
G49,G83,0.047531478
G5,G83,0.023761625
G50,G83,0.027229083
G51,G83,0.0897765
G52,G83,0.030342694
G53,G83,0.044693739
G54,G83,0.057552562
G55,G83,0.062419589
G56,G83,0.035582426
G57,G83,0.023078345
G58,G83,0.024952805
G59,G83,0.039589593
G6,G83,0.035186091
G60,G83,0.041679872
G61,G83,0.018048379
G62,G83,0.044810975
G63,G83,0.030375464
G64,G83,0.039395925
G65,G83,0.023853979
G66,G83,0.022765353
G67,G83,0.032421117
G68,G83,0.040761357
G69,G83,0.030551809
G7,G83,0.040826603
G70,G83,0.039038294
G71,G83,0.045395331
G72,G83,0.036772193
G73,G83,0.042276905
G74,G83,0.033614349
G75,G83,0.028287438
G76,G83,0.051551986
G77,G83,0.043213132
G78,G83,0.026829723
G79,G83,0.023259948
G8,G83,0.044863067
G80,G83,0.025573388
G81,G83,0.033017554
G82,G83,0.046713227
G84,G83,0.021968193
G85,G83,0.044404512
G86,G83,0.030128045
G87,G83,0.055608879
G88,G83,0.023754958
G89,G83,0.017600875
G9,G83,0.036996403
G90,G83,0.026374661
G91,G83,0.022450226
G92,G83,0.024438631
G93,G83,0.037177493
G94,G83,0.020854787
G95,G83,0.036511481
G96,G83,0.027571089
G97,G83,0.030966079
G98,G83,0.02945453
G99,G83,0.043547043
G1,G84,0.02261761
G10,G84,0.05569069
G100,G84,0.047531747
G11,G84,0.033330303
G12,G84,0.039655366
G13,G84,0.030611844
G14,G84,0.021065113
G15,G84,0.069876436
G16,G84,0.03672774
G17,G84,0.020757646
G18,G84,0.037772821
G19,G84,0.029820184
G2,G84,0.047742604
G20,G84,0.042508824
G21,G84,0.113079638
G22,G84,0.068812518
G23,G84,0.024279194
G24,G84,0.040483404
G25,G84,0.083977315
G26,G84,0.06060708
G27,G84,0.024572828
G28,G84,0.027460786
G29,G84,0.051896892
G3,G84,0.031703775
G30,G84,0.028288256
G31,G84,0.070914875
G32,G84,0.041405441
G33,G84,0.054220013
G34,G84,0.040458002
G35,G84,0.02685089
G36,G84,0.032234866
G37,G84,0.057466587
G38,G84,0.044566999
G39,G84,0.043818042
G4,G84,0.040156789
G40,G84,0.025392737
G41,G84,0.020502244
G42,G84,0.029175781
G43,G84,0.026113412
G44,G84,0.053462475
G45,G84,0.037696641
G46,G84,0.036660112
G47,G84,0.021921978
G48,G84,0.055663427
G49,G84,0.047324495
G5,G84,0.019404109
G50,G84,0.022499193
G51,G84,0.059657442
G52,G84,0.051215144
G53,G84,0.059126823
G54,G84,0.024629825
G55,G84,0.05347539
G56,G84,0.034200988
G57,G84,0.052412765
G58,G84,0.023451119
G59,G84,0.048671607
G6,G84,0.020475846
G60,G84,0.060186892
G61,G84,0.020371382
G62,G84,0.046945385
G63,G84,0.070551304
G64,G84,0.02448618
G65,G84,0.038283382
G66,G84,0.026127785
G67,G84,0.042838287
G68,G84,0.102328894
G69,G84,0.061653705
G7,G84,0.031329159
G70,G84,0.034523865
G71,G84,0.031381735
G72,G84,0.038861688
G73,G84,0.036131584
G74,G84,0.036351058
G75,G84,0.029615046
G76,G84,0.017724136
G77,G84,0.035615372
G78,G84,0.047311303
G79,G84,0.033475029
G8,G84,0.025761912
G80,G84,0.03694449
G81,G84,0.037271859
G82,G84,0.07454637
G83,G84,0.036711941
G85,G84,0.048855571
G86,G84,0.040292025
G87,G84,0.027939599
G88,G84,0.047642856
G89,G84,0.052040967
G9,G84,0.076613847
G90,G84,0.054582546
G91,G84,0.03244006
G92,G84,0.026362697
G93,G84,0.022614974
G94,G84,0.024288771
G95,G84,0.018916632
G96,G84,0.029492685
G97,G84,0.034707136
G98,G84,0.073534397
G99,G84,0.052763243
G1,G85,0.017803826
G10,G85,0.076623994
G100,G85,0.057257475
G11,G85,0.036430111
G12,G85,0.040440337
G13,G85,0.020830357
G14,G85,0.029683248
G15,G85,0.265710023
G16,G85,0.026996266
G17,G85,0.015464298
G18,G85,0.007096404
G19,G85,0.024426131
G2,G85,0.021226345
G20,G85,0.03163078
G21,G85,0.248935184
G22,G85,0.020051275
G23,G85,0.017047555
G24,G85,0.020703816
G25,G85,0.078476435
G26,G85,0.028008176
G27,G85,0.01537851
G28,G85,0.015872762
G29,G85,0.121880037
G3,G85,0.020368441
G30,G85,0.022714139
G31,G85,0.019465872
G32,G85,0.050402375
G33,G85,0.016845136
G34,G85,0.018139684
G35,G85,0.011963556
G36,G85,0.020723394
G37,G85,0.58632585
G38,G85,0.055904092
G39,G85,0.041836101
G4,G85,0.014012237
G40,G85,0.018869285
G41,G85,0.018420436
G42,G85,0.031418617
G43,G85,0.018098811
G44,G85,0.021081849
G45,G85,0.040294035
G46,G85,0.021931141
G47,G85,0.014135293
G48,G85,0.05754043
G49,G85,0.024207043
G5,G85,0.020001555
G50,G85,0.019804687
G51,G85,0.056410438
G52,G85,0.009091686
G53,G85,0.052751614
G54,G85,0.130720763
G55,G85,0.060862765
G56,G85,0.013715979
G57,G85,0.011161434
G58,G85,0.042976462
G59,G85,0.018181484
G6,G85,0.016156921
G60,G85,0.019116016
G61,G85,0.006462323
G62,G85,0.019913994
G63,G85,0.03529343
G64,G85,0.005776725
G65,G85,0.016428927
G66,G85,0.021353649
G67,G85,0.016301073
G68,G85,0.032935551
G69,G85,0.089667753
G7,G85,0.0233623
G70,G85,0.036506315
G71,G85,0.085348739
G72,G85,0.018357539
G73,G85,0.013100705
G74,G85,0.038940291
G75,G85,0.011980328
G76,G85,0.015188738
G77,G85,0.016025631
G78,G85,0.009055044
G79,G85,0.014248783
G8,G85,0.031933356
G80,G85,0.03998366
G81,G85,0.013152808
G82,G85,0.03968643
G83,G85,0.012151232
G84,G85,0.033618084
G86,G85,0.016954463
G87,G85,0.022006254
G88,G85,0.016444127
G89,G85,0.119645599
G9,G85,0.018979445
G90,G85,0.030207519
G91,G85,0.024903416
G92,G85,0.033093633
G93,G85,0.015382142
G94,G85,0.023976807
G95,G85,0.014100158
G96,G85,0.012878525
G97,G85,0.034412427
G98,G85,0.030834426
G99,G85,0.032809798
G1,G86,0.036852742
G10,G86,0.051353285
G100,G86,0.029206692
G11,G86,0.072239768
G12,G86,0.02885499
G13,G86,0.027172697
G14,G86,0.018765976
G15,G86,0.039389908
G16,G86,0.041461071
G17,G86,0.020087673
G18,G86,0.037282732
G19,G86,0.022854956
G2,G86,0.039458914
G20,G86,0.031573436
G21,G86,0.067260664
G22,G86,0.029010987
G23,G86,0.021069946
G24,G86,0.032360406
G25,G86,0.030856456
G26,G86,0.033373559
G27,G86,0.021335655
G28,G86,0.046839133
G29,G86,0.049132185
G3,G86,0.038122459
G30,G86,0.049922003
G31,G86,0.021727117
G32,G86,0.034033575
G33,G86,0.23749799
G34,G86,0.015850537
G35,G86,0.026275817
G36,G86,0.034721271
G37,G86,0.041785041
G38,G86,0.043837484
G39,G86,0.037856985
G4,G86,0.03374134
G40,G86,0.030460199
G41,G86,0.137512252
G42,G86,0.019501937
G43,G86,0.158414468
G44,G86,0.064518825
G45,G86,0.026884749
G46,G86,0.065830273
G47,G86,0.025488876
G48,G86,0.03975827
G49,G86,0.030887916
G5,G86,0.070984589
G50,G86,0.020930863
G51,G86,0.076001254
G52,G86,0.266086374
G53,G86,0.051858089
G54,G86,0.023698725
G55,G86,0.040575329
G56,G86,0.020715881
G57,G86,0.040657217
G58,G86,0.019291313
G59,G86,0.02962181
G6,G86,0.035690548
G60,G86,0.037914933
G61,G86,0.051362535
G62,G86,0.027972744
G63,G86,0.033933621
G64,G86,0.03397165
G65,G86,0.033274228
G66,G86,0.01851079
G67,G86,0.022224786
G68,G86,0.0223904
G69,G86,0.031889094
G7,G86,0.054492351
G70,G86,0.024042932
G71,G86,0.043649071
G72,G86,0.050945652
G73,G86,0.025952007
G74,G86,0.056880764
G75,G86,0.021850265
G76,G86,0.010466886
G77,G86,0.026068224
G78,G86,0.029357754
G79,G86,0.03300194
G8,G86,0.02873497
G80,G86,0.046874301
G81,G86,0.030315496
G82,G86,0.056778493
G83,G86,0.019151583
G84,G86,0.027786201
G85,G86,0.050073557
G87,G86,0.022473222
G88,G86,0.03544047
G89,G86,0.062330438
G9,G86,0.037557308
G90,G86,0.02233352
G91,G86,0.027331927
G92,G86,0.023881366
G93,G86,0.023513506
G94,G86,0.035451993
G95,G86,0.02516463
G96,G86,0.034081193
G97,G86,0.016127938
G98,G86,0.025855369
G99,G86,0.033952386
G1,G87,0.056735193
G10,G87,0.039012609
G100,G87,0.039101745
G11,G87,0.064365196
G12,G87,0.044733204
G13,G87,0.026599828
G14,G87,0.038352103
G15,G87,0.053966765
G16,G87,0.033712084
G17,G87,0.050727318
G18,G87,0.031823917
G19,G87,0.024419422
G2,G87,0.031628674
G20,G87,0.06446795
G21,G87,0.051763531
G22,G87,0.035978594
G23,G87,0.041547462
G24,G87,0.020401221
G25,G87,0.120797804
G26,G87,0.059234235
G27,G87,0.089505234
G28,G87,0.060968234
G29,G87,0.070447103
G3,G87,0.043238809
G30,G87,0.015058232
G31,G87,0.044581147
G32,G87,0.040972879
G33,G87,0.03925919
G34,G87,0.023169648
G35,G87,0.028611634
G36,G87,0.026048227
G37,G87,0.04861457
G38,G87,0.076045212
G39,G87,0.031063578
G4,G87,0.026209141
G40,G87,0.037593474
G41,G87,0.018215576
G42,G87,0.034635625
G43,G87,0.02311446
G44,G87,0.022898855
G45,G87,0.031746388
G46,G87,0.043994847
G47,G87,0.035755954
G48,G87,0.085197546
G49,G87,0.032145794
G5,G87,0.031641525
G50,G87,0.029863929
G51,G87,0.050927982
G52,G87,0.018972224
G53,G87,0.025800116
G54,G87,0.025548809
G55,G87,0.027417648
G56,G87,0.025959394
G57,G87,0.027928163
G58,G87,0.043639246
G59,G87,0.055647461
G6,G87,0.033541075
G60,G87,0.03354455
G61,G87,0.027467314
G62,G87,0.021131483
G63,G87,0.061480269
G64,G87,0.027362859
G65,G87,0.015116641
G66,G87,0.025296764
G67,G87,0.084654938
G68,G87,0.053520236
G69,G87,0.034025386
G7,G87,0.040704915
G70,G87,0.060670361
G71,G87,0.069046173
G72,G87,0.106260538
G73,G87,0.04799559
G74,G87,0.04644972
G75,G87,0.028098226
G76,G87,0.024256706
G77,G87,0.033319435
G78,G87,0.02341587
G79,G87,0.024695973
G8,G87,0.045059758
G80,G87,0.028296195
G81,G87,0.038490878
G82,G87,0.062701795
G83,G87,0.056777127
G84,G87,0.026177297
G85,G87,0.059458951
G86,G87,0.012819587
G88,G87,0.024576993
G89,G87,0.035069156
G9,G87,0.053421443
G90,G87,0.038577421
G91,G87,0.023995968
G92,G87,0.054406088
G93,G87,0.032654913
G94,G87,0.029180535
G95,G87,0.032457925
G96,G87,0.013025745
G97,G87,0.126544548
G98,G87,0.021415134
G99,G87,0.047496376
G1,G88,0.03033404
G10,G88,0.047916681
G100,G88,0.020142743
G11,G88,0.184905949
G12,G88,0.024592728
G13,G88,0.020873473
G14,G88,0.027770048
G15,G88,0.029638407
G16,G88,0.019499612
G17,G88,0.025933464
G18,G88,0.037139912
G19,G88,0.017750204
G2,G88,0.026422282
G20,G88,0.054371507
G21,G88,0.048715625
G22,G88,0.025421771
G23,G88,0.068552086
G24,G88,0.048011055
G25,G88,0.028897827
G26,G88,0.042382289
G27,G88,0.041230143
G28,G88,0.00764432
G29,G88,0.034500903
G3,G88,0.031627597
G30,G88,0.019974121
G31,G88,0.040791876
G32,G88,0.048890445
G33,G88,0.026959358
G34,G88,0.024495843
G35,G88,0.029026048
G36,G88,0.029851794
G37,G88,0.049447718
G38,G88,0.034345475
G39,G88,0.038311617
G4,G88,0.040202462
G40,G88,0.03122885
G41,G88,0.015690828
G42,G88,0.047243596
G43,G88,0.017032633
G44,G88,0.032261518
G45,G88,0.036986249
G46,G88,0.033787409
G47,G88,0.02352628
G48,G88,0.249275407
G49,G88,0.036307571
G5,G88,0.022211451
G50,G88,0.025625344
G51,G88,0.117444654
G52,G88,0.024848383
G53,G88,0.048868142
G54,G88,0.020145582
G55,G88,0.092487301
G56,G88,0.0212065
G57,G88,0.036411337
G58,G88,0.020709634
G59,G88,0.027171443
G6,G88,0.015993235
G60,G88,0.013371247
G61,G88,0.018071881
G62,G88,0.028791816
G63,G88,0.044437509
G64,G88,0.02317023
G65,G88,0.042390012
G66,G88,0.019337958
G67,G88,0.056442897
G68,G88,0.085140605
G69,G88,0.055756343
G7,G88,0.028913746
G70,G88,0.051317468
G71,G88,0.126462847
G72,G88,0.019902973
G73,G88,0.028008826
G74,G88,0.038495797
G75,G88,0.028219074
G76,G88,0.024500751
G77,G88,0.013385992
G78,G88,0.018627237
G79,G88,0.029044256
G8,G88,0.051847738
G80,G88,0.061122887
G81,G88,0.020776116
G82,G88,0.418097078
G83,G88,0.006467004
G84,G88,0.015958615
G85,G88,0.032515613
G86,G88,0.016508075
G87,G88,0.014970519
G89,G88,0.021727095
G9,G88,0.113981502
G90,G88,0.025323644
G91,G88,0.014577974
G92,G88,0.032692115
G93,G88,0.024841013
G94,G88,0.018726254
G95,G88,0.011042286
G96,G88,0.033702778
G97,G88,0.020034167
G98,G88,0.013488582
G99,G88,0.064494582
G1,G89,0.020100715
G10,G89,0.094416004
G100,G89,0.034199454
G11,G89,0.03482248
G12,G89,0.051814398
G13,G89,0.017346058
G14,G89,0.023422445
G15,G89,0.104370454
G16,G89,0.03530712
G17,G89,0.078892131
G18,G89,0.078806761
G19,G89,0.017095142
G2,G89,0.043248255
G20,G89,0.056046069
G21,G89,0.105727145
G22,G89,0.028099097
G23,G89,0.021020546
G24,G89,0.037340668
G25,G89,0.033710464
G26,G89,0.041978033
G27,G89,0.018008288
G28,G89,0.034237159
